v1,v2,v3,v4,v5,v6_1,v6_2,v6_3,v7_1,v7_2,v7_3,v7_4,v7_5,v7_6,v7_7,v7_8,v8,v9_1,v9_2,v10_1,v10_2,v10_3,v10_4,v10_5,v10_6,v10_7,v10_8,v10_9,v10_10,v10_11,v10_12,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22_1,v22_2,v22_3,v22_4,v22_5,v22_6,v23,v24,v25,v26,v27_1,v27_2,v27_3,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38
6,2,1,1,1,99,99,99,1,3,4,5,99,99,99,99,500,2,0,1,2,3,4,5,9,99,99,99,99,99,99,3,1,1,2,4,9,9,9,3,9,9,2,4,5,99,99,99,2,2,1,9,99,99,99,1,1,1,5,2,1,106,1,1,1,3
6,2,1,1,1,99,99,99,1,7,99,99,99,99,99,99,1400,2,0,1,2,3,4,5,9,99,99,99,99,99,99,1,1,1,5,5,9,9,9,5,9,9,1,2,4,5,99,99,2,1,3,9,99,99,99,2,1,2,4,2,15,710,15,1,2,2
1,1,2,1,1,99,99,99,2,3,4,6,7,8,99,99,200,2,0,1,2,3,4,7,10,99,99,99,99,99,99,2,1,2,1,9,9,3,9,9,4,9,2,3,99,99,99,99,2,1,2,9,99,99,99,1,1,2,3,2,19,971,19,1,1,3
6,1,1,1,1,99,99,99,2,3,5,8,99,99,99,99,399,2,0,1,2,3,4,6,8,99,99,99,99,99,99,1,1,3,1,9,4,9,5,9,9,9,5,99,99,99,99,99,8,2,8,9,99,99,99,2,2,8,3,2,8,350,8,1,1,2
6,1,1,1,1,99,99,99,2,3,6,99,99,99,99,99,399,2,0,1,2,3,4,8,10,99,99,99,99,99,99,4,1,1,2,9,9,9,5,9,5,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,13,621,13,1,2,2
5,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,465,2,0,1,2,3,4,9,10,99,99,99,99,99,99,3,1,1,1,9,9,9,9,4,3,9,1,2,3,4,5,99,2,2,3,9,99,99,99,2,2,2,6,2,2,247,2,1,2,1
4,1,1,1,1,99,99,99,1,4,5,7,8,99,99,99,499,2,0,2,1,3,5,9,10,99,99,99,99,99,99,2,2,1,9,3,9,9,9,3,4,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,243,2,1,2,3
5,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,499,2,0,1,2,3,4,5,10,99,99,99,99,99,99,2,1,1,3,5,9,9,9,9,5,9,2,5,99,99,99,99,1,1,1,9,99,99,99,2,1,2,7,2,10,500,10,1,2,2
5,1,1,1,1,99,99,99,1,7,99,99,99,99,99,99,499,2,0,1,2,3,4,8,10,99,99,99,99,99,99,2,1,1,1,9,9,9,5,9,3,9,1,2,4,5,99,99,3,1,1,9,99,99,99,1,1,2,6,2,16,831,16,1,2,2
7,1,1,1,1,99,99,99,1,3,5,7,8,99,99,99,650,2,0,1,2,3,4,9,10,99,99,99,99,99,99,4,1,1,2,9,9,9,9,3,4,9,2,4,5,99,99,99,2,2,3,9,99,99,99,1,1,1,6,2,1,116,1,2,2,2
4,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,695,2,0,1,2,3,4,7,9,99,99,99,99,99,99,5,1,1,1,9,9,4,9,5,9,9,2,5,99,99,99,99,3,2,2,9,99,99,99,1,1,1,6,2,9,413,9,2,1,3
5,1,2,1,1,99,99,99,1,3,5,8,99,99,99,99,1000,2,0,1,2,3,4,6,10,99,99,99,99,99,99,3,1,2,2,9,4,9,9,9,3,9,2,3,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,2,241,2,2,1,3
5,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,1700,2,0,1,2,3,4,5,9,99,99,99,99,99,99,3,1,1,1,5,9,9,9,5,9,9,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,2,4,2,6,302,6,1,2,3
3,1,2,1,1,99,99,99,1,3,5,7,99,99,99,99,99998,2,0,1,2,3,4,5,10,99,99,99,99,99,99,1,1,1,1,4,9,9,9,9,4,9,2,3,4,99,99,99,2,2,2,9,99,99,99,1,1,2,6,2,2,242,1,2,1,3
6,2,1,1,1,99,99,99,1,3,99,99,99,99,99,99,500,2,30,1,2,3,4,8,10,99,99,99,99,99,99,4,1,1,2,9,9,9,4,9,4,9,3,4,5,99,99,99,2,2,3,9,99,99,99,1,1,1,6,2,10,500,10,1,1,2
5,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,600,2,30,1,2,3,4,9,10,99,99,99,99,99,99,1,1,3,2,9,9,9,9,3,3,9,4,5,99,99,99,99,2,2,2,9,99,99,99,1,1,2,5,1,2,242,2,1,1,1
6,1,1,1,1,99,99,99,2,3,7,99,99,99,99,99,499,2,30,1,2,3,4,6,8,99,99,99,99,99,99,2,1,1,1,9,3,9,5,9,9,9,1,3,4,5,99,99,2,2,4,9,99,99,99,2,1,2,4,2,2,220,2,1,2,2
5,3,2,1,1,99,99,99,1,99,99,99,99,99,99,99,699,3,0,1,2,3,4,5,9,99,99,99,99,99,99,5,1,1,2,4,9,9,9,4,9,9,4,5,99,99,99,99,2,2,2,9,99,99,99,1,1,2,3,2,5,334,5,1,1,1
5,3,2,1,1,99,99,99,1,99,99,99,99,99,99,99,4000,3,0,1,2,3,4,9,10,99,99,99,99,99,99,1,1,3,1,9,9,9,9,5,3,9,1,2,3,4,5,99,2,1,2,9,99,99,99,1,1,1,5,2,5,335,5,1,1,1
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,577,3,0,1,2,3,4,9,10,99,99,99,99,99,99,1,1,3,2,9,9,9,9,8,8,9,2,4,99,99,99,99,3,2,4,9,99,99,99,2,1,2,4,1,8,360,8,1,2,4
2,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,699,3,0,1,2,3,4,5,10,99,99,99,99,99,99,3,1,2,1,3,9,9,9,9,4,9,2,3,4,5,99,99,2,1,2,9,99,99,99,1,1,8,4,2,2,241,2,1,1,2
4,1,1,1,1,99,99,99,1,3,5,7,99,99,99,99,700,3,0,1,2,3,4,6,10,99,99,99,99,99,99,3,1,1,1,9,3,9,9,9,3,9,1,2,3,4,5,99,3,2,2,9,99,99,99,1,1,1,6,2,1,100,1,1,1,3
2,1,1,1,1,99,99,99,1,3,5,8,99,99,99,99,99998,3,0,1,2,3,4,9,10,99,99,99,99,99,99,3,1,1,1,9,9,9,9,4,3,9,2,5,99,99,99,99,2,1,2,9,99,99,99,1,2,1,4,2,2,220,2,1,1,3
3,1,2,1,1,99,99,99,1,7,8,99,99,99,99,99,99998,3,0,1,2,3,4,6,9,99,99,99,99,99,99,2,1,2,3,9,3,9,9,3,9,9,2,3,4,5,99,99,2,2,3,9,99,99,99,1,1,2,6,2,5,335,5,2,2,3
2,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,99998,3,0,1,2,3,4,7,10,99,99,99,99,99,99,3,2,2,1,9,9,3,9,9,4,9,2,99,99,99,99,99,2,1,2,9,99,99,99,1,1,8,4,2,10,522,10,1,1,8
5,1,2,1,1,99,99,99,2,3,5,7,8,99,99,99,50,4,0,1,2,3,4,5,6,99,99,99,99,99,99,2,1,1,1,3,4,9,9,9,9,9,2,3,4,5,99,99,3,1,2,9,99,99,99,1,1,1,6,2,15,709,15,2,2,3
4,1,1,1,1,99,99,99,2,3,6,8,99,99,99,99,300,4,0,1,2,3,4,8,10,99,99,99,99,99,99,1,1,2,2,9,9,9,5,9,5,9,2,3,5,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,15,710,15,1,1,2
3,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,4,0,1,2,3,4,6,10,99,99,99,99,99,99,3,1,1,1,9,4,9,9,9,4,9,1,2,3,4,5,99,2,1,1,9,99,99,99,1,1,1,6,2,2,242,2,1,1,3
3,1,1,1,1,99,99,99,1,3,5,7,8,99,99,99,500,4,0,1,2,3,4,6,10,99,99,99,99,99,99,3,1,1,1,9,3,9,9,9,3,9,2,3,4,99,99,99,2,1,2,9,99,99,99,1,1,1,6,2,2,220,2,1,1,4
2,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1100,4,30,2,3,4,7,9,10,99,99,99,99,99,99,9,2,1,1,9,9,4,9,4,4,9,2,3,4,5,99,99,2,1,2,9,99,99,99,2,1,2,4,2,16,843,16,1,1,2
2,1,2,1,1,99,99,99,2,5,7,99,99,99,99,99,485,5,0,1,2,3,4,7,9,99,99,99,99,99,99,2,1,1,1,9,9,3,9,4,9,9,3,4,99,99,99,99,1,1,4,9,99,99,99,1,1,2,6,2,9,404,9,2,1,3
3,1,1,1,1,99,99,99,1,7,99,99,99,99,99,99,500,5,0,1,2,3,4,9,10,99,99,99,99,99,99,3,1,2,2,9,9,9,9,3,4,9,2,3,4,5,99,99,2,1,2,9,99,99,99,1,1,2,6,2,8,360,8,1,2,3
3,1,1,1,1,99,99,99,1,7,99,99,99,99,99,99,600,5,0,1,2,3,4,5,9,99,99,99,99,99,99,1,1,2,1,4,9,9,9,3,9,9,1,2,3,4,5,99,2,1,4,9,99,99,99,1,1,2,7,2,1,110,1,1,2,3
3,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,699,5,0,1,2,3,4,5,6,99,99,99,99,99,99,3,1,2,2,4,3,9,9,9,9,9,2,3,4,5,99,99,2,1,3,9,99,99,99,1,1,1,6,2,16,829,16,1,2,3
3,1,1,1,1,99,99,99,1,3,4,8,99,99,99,99,1400,5,0,1,2,3,4,5,9,99,99,99,99,99,99,3,1,1,1,3,9,9,9,3,9,9,2,3,4,5,99,99,2,2,2,9,99,99,99,1,1,1,4,2,16,830,16,1,1,2
3,1,1,1,1,99,99,99,1,3,4,5,7,99,99,99,699,5,30,1,2,3,4,6,10,99,99,99,99,99,99,2,1,1,1,9,3,9,9,9,3,9,2,4,5,99,99,99,2,1,2,9,99,99,99,1,1,8,6,2,9,427,9,1,1,2
5,4,2,1,1,99,99,99,1,3,5,6,7,99,99,99,779,6,0,1,2,3,4,5,10,99,99,99,99,99,99,1,1,1,1,4,9,9,9,9,5,9,1,2,4,99,99,99,2,2,2,9,99,99,99,2,1,1,4,2,16,830,18,1,1,4
4,2,2,1,1,99,99,99,1,8,99,99,99,99,99,99,1010,6,0,1,2,3,4,5,7,99,99,99,99,99,99,1,1,1,1,3,9,5,9,9,9,9,1,2,3,5,99,99,3,1,1,9,99,99,99,2,2,2,4,2,9,433,9,2,1,3
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,2600,6,0,1,2,3,4,6,10,99,99,99,99,99,99,1,1,1,1,9,3,9,9,9,4,9,2,4,5,99,99,99,3,1,3,9,99,99,99,1,2,1,4,2,3,205,2,1,1,3
4,3,1,1,1,99,99,99,1,3,5,99,99,99,99,99,704,6,30,1,2,3,4,5,10,99,99,99,99,99,99,1,1,3,1,4,9,9,9,9,5,9,1,2,3,4,5,99,3,1,2,9,99,99,99,1,1,1,4,2,16,820,16,1,1,3
5,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,599,8,0,2,3,4,5,6,10,99,99,99,99,99,99,9,1,1,1,3,4,9,9,9,4,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,6,302,6,2,1,2
3,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,750,8,0,1,2,3,4,5,9,99,99,99,99,99,99,4,1,1,1,3,9,9,9,5,9,9,3,5,99,99,99,99,2,2,2,9,99,99,99,2,1,2,6,2,1,104,1,1,2,2
5,1,1,1,1,99,99,99,2,3,8,99,99,99,99,99,1400,10,0,1,2,3,4,5,7,99,99,99,99,99,99,2,1,1,1,5,9,3,9,9,9,9,1,2,4,5,99,99,2,2,3,9,99,99,99,1,1,1,5,2,16,852,16,1,1,3
2,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,12,0,1,2,3,4,5,10,99,99,99,99,99,99,1,1,1,1,4,9,9,9,9,4,9,2,3,4,5,96,99,4,2,1,9,99,99,99,1,1,2,4,2,8,360,8,1,1,3
3,1,2,1,1,99,99,99,1,3,7,8,99,99,99,99,99998,12,0,1,2,4,5,7,10,99,99,99,99,99,99,2,1,9,2,4,9,4,9,9,4,9,2,4,5,99,99,99,1,2,3,9,99,99,99,1,1,2,6,2,5,333,5,2,2,3
2,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,799,18,0,1,2,3,4,7,8,99,99,99,99,99,99,1,1,1,3,9,9,5,8,9,9,9,97,99,99,99,99,99,2,2,2,9,99,99,99,2,1,2,6,2,4,260,4,1,1,3
6,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,730,99,98,1,2,3,4,7,9,99,99,99,99,99,99,4,1,1,1,9,9,8,9,3,9,9,2,99,99,99,99,99,2,2,3,9,99,99,99,1,2,1,8,2,2,244,2,1,1,2
5,1,1,1,1,99,99,99,2,3,5,99,99,99,99,99,299,99,98,1,2,3,4,9,10,99,99,99,99,99,99,1,1,2,3,9,9,9,9,3,8,9,2,5,99,99,99,99,8,1,2,9,99,99,99,1,1,1,4,2,2,236,2,1,2,3
7,1,1,1,1,99,99,99,1,3,4,5,99,99,99,99,400,99,98,1,2,3,4,5,8,99,99,99,99,99,99,8,1,2,2,4,9,9,5,9,9,9,2,3,4,99,99,99,2,2,2,9,99,99,99,1,1,2,6,2,2,241,2,1,1,2
8,1,1,1,1,99,99,99,1,3,4,99,99,99,99,99,499,99,98,1,2,3,6,8,9,99,99,99,99,99,99,1,1,1,9,9,4,9,4,5,9,9,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,5,330,5,1,1,1
6,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,789,0,10,1,2,3,4,8,9,10,99,99,99,99,99,1,1,1,1,9,9,9,3,5,4,9,2,99,99,99,99,99,2,2,1,9,99,99,99,1,1,1,4,2,5,330,5,1,2,3
7,1,1,1,1,99,99,99,4,5,7,99,99,99,99,99,99999,0,30,1,2,3,4,6,8,10,99,99,99,99,99,1,1,1,1,9,4,9,4,9,4,9,4,99,99,99,99,99,2,2,2,9,99,99,99,1,1,2,4,2,2,220,2,1,1,4
6,2,1,1,1,99,99,99,1,5,7,8,99,99,99,99,499,1,0,2,3,4,5,8,9,10,99,99,99,99,99,9,1,1,1,3,9,9,4,3,4,9,5,99,99,99,99,99,4,2,1,9,99,99,99,1,1,2,7,2,9,412,9,1,1,3
7,1,1,1,1,99,99,99,1,3,4,5,7,99,99,99,500,1,0,1,2,3,4,5,8,9,99,99,99,99,99,3,1,1,2,4,9,9,4,3,9,9,2,4,5,99,99,99,2,2,2,9,99,99,99,1,1,1,7,2,2,231,2,1,1,3
4,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,700,1,0,2,3,4,5,6,8,9,99,99,99,99,99,9,1,1,1,3,3,9,5,3,9,9,1,2,3,4,5,99,3,2,2,9,99,99,99,1,1,1,6,2,17,900,17,1,1,2
5,1,1,1,1,99,99,99,1,3,5,99,99,99,99,99,800,1,0,1,2,3,4,5,7,8,99,99,99,99,99,2,1,1,1,4,9,4,5,9,9,9,2,5,99,99,99,99,3,2,2,9,99,99,99,1,1,1,4,2,10,524,10,1,2,3
6,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,1000,1,0,1,2,3,4,5,6,10,99,99,99,99,99,3,1,1,1,4,4,9,9,9,4,9,5,99,99,99,99,99,3,2,3,9,99,99,99,1,1,1,4,2,2,220,2,1,1,3
5,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,1100,1,0,1,2,3,4,6,9,10,99,99,99,99,99,1,1,1,3,9,3,9,9,4,3,9,2,4,5,99,99,99,2,2,3,9,99,99,99,1,1,1,6,2,15,723,15,1,1,3
3,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,99998,1,0,1,2,3,4,5,10,11,99,99,99,99,99,2,2,2,2,8,9,9,9,9,8,8,97,99,99,99,99,99,2,1,1,9,99,99,99,1,1,1,6,2,9,433,9,2,1,3
4,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,699,1,30,1,2,3,4,5,9,10,99,99,99,99,99,1,1,4,1,5,9,9,9,5,5,9,2,3,5,99,99,99,4,2,3,9,99,99,99,1,1,1,3,2,6,305,6,1,2,2
7,1,1,1,1,99,99,99,2,3,4,5,8,99,99,99,299,1,30,1,2,3,4,5,9,10,99,99,99,99,99,4,1,1,1,5,9,9,9,5,5,9,2,3,5,99,99,99,2,2,3,9,99,99,99,1,1,1,4,2,17,908,17,1,2,1
4,1,2,1,1,99,99,99,1,3,99,99,99,99,99,99,1399,1,30,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,1,4,9,9,9,4,5,9,2,5,99,99,99,99,1,1,1,9,99,99,99,1,1,1,6,2,15,701,15,2,1,3
6,1,1,1,1,99,99,99,1,3,5,99,99,99,99,99,99998,1,30,3,2,5,4,9,10,8,99,99,99,99,99,9,1,1,1,5,9,9,5,4,3,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,7,2,2,236,15,1,1,3
5,2,1,1,1,99,99,99,1,3,5,8,99,99,99,99,500,2,0,3,4,5,8,9,10,2,99,99,99,99,99,9,1,1,1,3,9,9,5,3,4,9,1,2,3,4,5,99,2,2,2,9,99,99,99,1,1,2,5,2,12,640,12,1,1,3
5,2,2,1,1,99,99,99,1,99,99,99,99,99,99,99,549,2,0,1,2,3,5,6,8,9,99,99,99,99,99,1,1,1,9,3,3,9,3,4,9,9,2,4,5,99,99,99,1,1,2,9,99,99,99,1,1,2,7,2,9,406,9,2,1,3
6,1,1,1,1,99,99,99,2,3,4,5,8,99,99,99,399,2,0,1,2,3,4,8,9,10,99,99,99,99,99,4,1,1,1,9,9,9,5,4,4,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,14,601,14,1,2,3
6,1,1,1,1,99,99,99,2,3,4,8,99,99,99,99,500,2,0,1,2,3,5,8,9,10,99,99,99,99,99,2,1,2,9,4,9,9,5,3,5,9,5,99,99,99,99,99,1,2,2,9,99,99,99,1,1,1,4,2,15,744,15,1,2,3
5,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,500,2,0,1,2,3,4,5,7,9,99,99,99,99,99,3,1,2,1,5,9,3,9,5,9,9,5,99,99,99,99,99,2,2,3,9,99,99,99,1,2,1,4,2,16,804,16,1,2,2
4,1,1,1,1,99,99,99,2,3,7,8,99,99,99,99,530,2,0,2,3,4,5,7,8,9,99,99,99,99,99,9,1,2,1,3,9,5,5,5,9,9,2,5,99,99,99,99,2,2,2,9,99,99,99,2,1,1,4,2,12,637,12,1,1,3
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,999,2,0,1,2,3,4,5,8,9,99,99,99,99,99,3,1,1,1,4,9,9,4,4,9,9,2,5,99,99,99,99,4,2,2,9,99,99,99,2,1,2,4,2,16,832,16,1,1,2
4,1,1,1,1,99,99,99,1,3,5,99,99,99,99,99,1000,2,0,1,2,3,4,5,6,9,99,99,99,99,99,2,1,1,1,4,3,9,9,3,9,9,1,2,3,4,5,99,2,1,2,9,99,99,99,1,1,1,5,2,2,220,2,1,1,2
8,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,1200,2,0,1,2,3,4,8,9,10,99,99,99,99,99,2,1,1,3,9,9,9,5,3,4,9,97,99,99,99,99,99,2,2,3,9,99,99,99,1,1,2,6,2,2,234,2,1,1,2
3,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,99998,2,0,1,2,3,4,5,9,10,99,99,99,99,99,2,1,1,2,4,9,9,9,3,4,9,1,2,3,4,5,99,2,1,3,9,99,99,99,1,1,8,6,2,2,238,2,1,2,3
3,1,2,1,1,99,99,99,1,7,8,99,99,99,99,99,1500,2,30,1,2,3,4,5,8,9,99,99,99,99,99,2,1,1,1,4,9,9,5,5,9,9,2,3,4,5,99,99,2,2,2,9,99,99,99,2,1,2,4,2,2,221,2,1,1,2
3,1,2,1,1,99,99,99,2,3,7,8,99,99,99,99,300,3,0,1,2,3,4,6,7,9,99,99,99,99,99,3,1,1,1,9,3,3,9,5,9,9,4,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,15,701,15,1,2,3
4,1,1,1,1,99,99,99,1,8,99,99,99,99,99,99,499,3,0,1,2,3,4,8,9,11,99,99,99,99,99,3,1,1,1,9,9,9,3,3,9,3,3,5,99,99,99,99,3,2,2,9,99,99,99,2,2,2,4,2,5,335,5,1,1,2
5,1,1,1,1,99,99,99,1,4,7,99,99,99,99,99,588,3,0,1,2,3,4,5,9,10,99,99,99,99,99,1,1,1,1,4,9,9,9,5,4,9,5,99,99,99,99,99,1,2,2,9,99,99,99,1,1,1,4,2,9,427,9,1,2,1
5,1,1,1,1,99,99,99,2,3,4,7,99,99,99,99,699,3,0,1,2,3,4,6,9,10,99,99,99,99,99,1,1,1,1,9,4,9,9,3,5,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,2,235,2,1,1,2
3,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,700,3,0,1,2,3,5,6,9,10,99,99,99,99,99,2,1,1,9,4,4,9,9,4,3,9,1,2,3,5,99,99,2,2,2,9,99,99,99,1,1,1,6,2,16,830,16,1,2,3
3,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,499,3,30,1,2,3,4,5,6,10,99,99,99,99,99,2,1,2,3,4,4,9,9,9,5,9,2,4,99,99,99,99,1,1,2,9,99,99,99,1,1,1,6,2,2,221,12,2,2,3
2,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,600,3,30,1,2,3,4,5,9,10,99,99,99,99,99,3,1,1,1,4,9,9,9,3,4,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,1,116,1,1,1,3
4,3,1,1,1,99,99,99,1,99,99,99,99,99,99,99,3300,4,0,2,3,4,5,8,9,10,99,99,99,99,99,9,1,1,1,3,9,9,5,5,4,9,2,99,99,99,99,99,2,1,3,9,99,99,99,2,1,8,4,2,2,235,2,1,2,8
3,1,1,1,1,99,99,99,1,3,4,99,99,99,99,99,299,4,0,1,2,3,4,5,7,10,99,99,99,99,99,1,1,1,1,4,9,5,9,9,5,9,2,3,4,99,99,99,3,1,2,9,99,99,99,1,1,1,6,2,2,235,2,1,2,1
3,1,1,1,1,99,99,99,2,3,4,5,7,8,99,99,460,4,0,1,2,3,4,7,9,10,99,99,99,99,99,3,1,1,1,9,9,3,9,3,4,9,2,4,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,9,402,9,1,1,3
5,1,1,1,1,99,99,99,1,3,7,99,99,99,99,99,499,4,0,1,2,3,4,5,8,10,99,99,99,99,99,5,2,2,2,3,9,9,4,9,4,9,2,3,4,99,99,99,2,2,3,9,99,99,99,1,1,1,5,2,1,103,1,1,2,3
8,1,1,1,1,99,99,99,1,3,4,5,7,8,99,99,499,4,0,1,2,3,4,8,9,10,99,99,99,99,99,4,1,2,1,9,9,9,4,5,5,9,4,5,99,99,99,99,3,2,2,9,99,99,99,1,1,1,6,2,1,116,1,1,1,3
6,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,700,4,0,2,3,4,5,6,8,9,99,99,99,99,99,9,1,1,1,8,3,9,5,5,9,9,1,2,4,5,99,99,2,2,1,9,99,99,99,1,1,1,5,2,2,221,2,1,1,3
5,1,1,1,1,99,99,99,1,3,4,5,7,8,99,99,700,4,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,1,1,4,9,9,9,3,3,9,2,4,99,99,99,99,3,2,2,9,99,99,99,1,1,1,4,2,10,505,10,1,1,3
3,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,700,4,0,1,2,3,4,5,6,11,99,99,99,99,99,2,1,2,2,3,4,9,9,9,9,4,2,4,5,99,99,99,3,2,1,9,99,99,99,1,1,1,6,2,12,653,12,1,2,3
4,1,1,1,1,99,99,99,1,3,5,99,99,99,99,99,1010,4,0,1,2,3,4,5,9,10,99,99,99,99,99,2,2,2,2,3,9,9,9,3,4,9,2,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,6,2,16,843,16,1,2,3
3,1,2,1,1,99,99,99,2,3,5,7,8,99,99,99,300,5,0,1,2,3,4,5,9,10,99,99,99,99,99,3,2,1,1,4,9,9,9,4,4,9,2,3,4,5,99,99,2,1,2,9,99,99,99,1,1,1,6,2,11,555,11,2,2,3
7,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,350,5,0,1,2,3,4,5,9,10,99,99,99,99,99,3,1,1,1,5,9,9,9,3,4,9,2,3,5,99,99,99,2,2,3,9,99,99,99,1,1,1,7,2,2,244,2,1,1,3
7,1,2,1,1,99,99,99,2,3,8,99,99,99,99,99,399,5,0,1,2,3,4,5,8,9,99,99,99,99,99,5,1,1,1,5,9,9,5,5,9,9,2,5,99,99,99,99,2,2,2,9,99,99,99,1,1,2,4,2,16,825,16,1,2,1
2,1,1,1,1,99,99,99,1,3,8,99,99,99,99,99,500,5,0,1,2,3,4,5,7,10,99,99,99,99,99,1,1,1,1,3,9,3,9,9,5,9,2,3,4,5,99,99,2,1,3,9,99,99,99,1,1,2,4,2,12,637,12,1,1,2
4,1,2,1,1,99,99,99,1,99,99,99,99,99,99,99,600,5,0,1,2,3,4,5,9,10,99,99,99,99,99,4,1,2,1,3,9,9,9,3,4,9,2,3,4,5,99,99,4,2,1,9,99,99,99,2,1,2,4,2,5,320,5,2,1,3
6,1,1,1,1,99,99,99,1,3,4,5,7,8,99,99,700,5,0,1,2,3,4,5,8,10,99,99,99,99,99,1,1,1,3,4,9,9,4,9,5,9,1,3,2,4,5,99,4,1,2,9,99,99,99,1,1,1,6,2,2,231,2,1,2,3
6,2,1,1,1,99,99,99,1,99,99,99,99,99,99,99,500,6,0,1,2,4,5,6,8,9,99,99,99,99,99,2,1,9,1,4,5,9,5,3,9,9,2,4,5,99,99,99,2,1,3,9,99,99,99,1,1,1,6,2,1,116,1,1,2,3
6,1,1,1,1,99,99,99,1,3,99,99,99,99,99,99,499,6,0,1,2,3,5,6,8,9,99,99,99,99,99,2,1,1,9,3,3,9,5,4,9,9,5,99,99,99,99,99,2,2,2,9,99,99,99,1,1,1,4,2,2,242,2,1,1,3
3,1,1,1,1,99,99,99,1,99,99,99,99,99,99,99,500,6,0,1,2,3,4,6,9,10,99,99,99,99,99,3,1,1,1,9,4,9,9,3,3,9,1,2,3,4,5,99,2,1,2,9,99,99,99,1,1,1,6,2,2,242,2,1,1,2
3,1,1,1,1,99,99,99,1,3,7,8,99,99,99,99,599,6,0,2,3,4,5,6,9,10,99,99,99,99,99,9,1,1,1,3,3,9,9,4,3,9,2,4,99,99,99,99,1,2,3,9,99,99,99,1,1,1,6,2,8,360,8,2,1,2
4,1,1,1,1,99,99,99,1,3,5,99,99,99,99,99,600,6,0,1,2,3,4,6,9,10,99,99,99,99,99,1,1,1,1,9,4,9,9,5,5,9,1,2,3,4,5,99,3,1,2,9,99,99,99,1,1,1,7,2,1,115,1,1,1,3
3,1,2,1,1,99,99,99,1,3,4,5,8,99,99,99,500,7,0,1,2,3,4,6,8,9,99,99,99,99,99,2,1,2,3,9,4,9,5,3,9,9,1,2,3,99,99,99,4,2,3,9,99,99,99,2,1,1,6,2,1,100,2,2,2,3
3,1,2,1,1,99,99,99,1,3,4,5,7,8,99,99,700,7,0,1,2,3,4,8,9,10,99,99,99,99,99,2,1,1,1,9,9,9,3,3,3,9,4,99,99,99,99,99,4,1,1,9,99,99,99,1,1,1,6,2,1,106,1,1,1,1
